"temperature","num_people","is_weekend","is_start_of_semester","is_during_semester","day_of_wk","month","hour_of_day","lag_1_day","lag_1_week","public_holiday"
62.12,0,"1","0","0","Saturday","August","1",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","2",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","2",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","3",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","3",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","4",0,0,"FALSE"
62.12,0,"1","0","0","Saturday","August","4",0,0,"FALSE"
62.24,1,"1","0","0","Saturday","August","5",1.5,0.5,"FALSE"
62.24,0.5,"1","0","0","Saturday","August","5",2,0.5,"FALSE"
62.24,0.333333333333333,"1","0","0","Saturday","August","6",10.6666666666667,0.333333333333333,"FALSE"
62.24,0.5,"1","0","0","Saturday","August","6",13.5,0,"FALSE"
62.24,1.66666666666667,"1","0","0","Saturday","August","7",22.3333333333333,0,"FALSE"
62.24,3,"1","0","0","Saturday","August","7",22,2.5,"FALSE"
63,11.3333333333333,"1","0","0","Saturday","August","8",34.3333333333333,14.3333333333333,"FALSE"
63,17,"1","0","0","Saturday","August","8",36,19.5,"FALSE"
63.53,25.3333333333333,"1","0","0","Saturday","August","9",28,24,"FALSE"
63.53,33,"1","0","0","Saturday","August","9",35.5,25.5,"FALSE"
64.71,42.3333333333333,"1","0","0","Saturday","August","10",38.6666666666667,28,"FALSE"
64.71,37,"1","0","0","Saturday","August","10",52.5,32.5,"FALSE"
65.77,37.6666666666667,"1","0","0","Saturday","August","11",38.6666666666667,34,"FALSE"
65.77,34,"1","0","0","Saturday","August","11",31.5,26.5,"FALSE"
66.87,42,"1","0","0","Saturday","August","12",35.3333333333333,37,"FALSE"
66.87,45.5,"1","0","0","Saturday","August","12",41,32,"FALSE"
67.11,39.3333333333333,"1","0","0","Saturday","August","13",44.6666666666667,30,"FALSE"
67.11,35.5,"1","0","0","Saturday","August","13",37,26,"FALSE"
66.45,42,"1","0","0","Saturday","August","14",43.3333333333333,26,"FALSE"
66.45,47,"1","0","0","Saturday","August","14",42.5,28,"FALSE"
66.24,48.3333333333333,"1","0","0","Saturday","August","15",44.6666666666667,29.6666666666667,"FALSE"
66.24,55.5,"1","0","0","Saturday","August","15",44.5,34,"FALSE"
65.51,52.6666666666667,"1","0","0","Saturday","August","16",45.3333333333333,27,"FALSE"
65.51,62,"1","0","0","Saturday","August","16",45.5,30.5,"FALSE"
64.03,57.6666666666667,"1","0","0","Saturday","August","17",52.3333333333333,32,"FALSE"
64.03,51,"1","0","0","Saturday","August","17",63.5,41.5,"FALSE"
63,41,"1","0","0","Saturday","August","18",45.6666666666667,39,"FALSE"
63,39,"1","0","0","Saturday","August","18",54.5,30.5,"FALSE"
62.24,45.3333333333333,"1","0","0","Saturday","August","19",44,27,"FALSE"
62.24,49,"1","0","0","Saturday","August","19",33.5,28.5,"FALSE"
62.24,39.3333333333333,"1","0","0","Saturday","August","20",42.6666666666667,29.6666666666667,"FALSE"
62.24,41,"1","0","0","Saturday","August","20",42.5,30.5,"FALSE"
62.24,43,"1","0","0","Saturday","August","21",38.6666666666667,26.6666666666667,"FALSE"
62.24,41,"1","0","0","Saturday","August","21",34.5,23,"FALSE"
62.24,34,"1","0","0","Saturday","August","22",33,24.3333333333333,"FALSE"
62.24,23.5,"1","0","0","Saturday","August","22",21.5,19,"FALSE"
62.53,8,"1","0","0","Saturday","August","23",10,7.66666666666667,"FALSE"
62.53,0.5,"1","0","0","Saturday","August","23",0.5,0,"FALSE"
63,0,"1","0","0","Sunday","August","0",0,0,"FALSE"
63,0,"1","0","0","Sunday","August","0",0,0,"FALSE"
62.53,0,"1","0","0","Sunday","August","1",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","1",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","2",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","2",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","3",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","3",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","4",0,0,"FALSE"
62.52,0,"1","0","0","Sunday","August","4",0,0,"FALSE"
62.51,0,"1","0","0","Sunday","August","5",1,0,"FALSE"
62.51,0,"1","0","0","Sunday","August","5",0.5,0,"FALSE"
62.2,0,"1","0","0","Sunday","August","6",0.333333333333333,0,"FALSE"
62.2,0.5,"1","0","0","Sunday","August","6",0.5,0,"FALSE"
62.72,3.33333333333333,"1","0","0","Sunday","August","7",1.66666666666667,0.333333333333333,"FALSE"
62.72,9,"1","0","0","Sunday","August","7",3,2,"FALSE"
63,18.6666666666667,"1","0","0","Sunday","August","8",11.3333333333333,11,"FALSE"
63,38,"1","0","0","Sunday","August","8",17,13.5,"FALSE"
64,57.6666666666667,"1","0","0","Sunday","August","9",25.3333333333333,16.6666666666667,"FALSE"
64,55,"1","0","0","Sunday","August","9",33,17,"FALSE"
64.47,50,"1","0","0","Sunday","August","10",42.3333333333333,25,"FALSE"
65.2,0,"1","0","0","Sunday","August","10",37,22.5,"FALSE"
65.2,0,"1","0","0","Sunday","August","11",37.6666666666667,20.6666666666667,"FALSE"
65.2,0,"1","0","0","Sunday","August","11",34,26.5,"FALSE"
65.2,0,"1","0","0","Sunday","August","12",42,23.6666666666667,"FALSE"
65.2,0,"1","0","0","Sunday","August","12",45.5,26.5,"FALSE"
65.2,0,"1","0","0","Sunday","August","13",39.3333333333333,23.6666666666667,"FALSE"
65.2,0,"1","0","0","Sunday","August","13",35.5,25,"FALSE"
65.2,0,"1","0","0","Sunday","August","14",42,19,"FALSE"
65.2,0,"1","0","0","Sunday","August","14",47,21,"FALSE"
65.2,0,"1","0","0","Sunday","August","15",48.3333333333333,25.6666666666667,"FALSE"
65.2,0,"1","0","0","Sunday","August","15",55.5,29.5,"FALSE"
65.2,0,"1","0","0","Sunday","August","16",52.6666666666667,26.6666666666667,"FALSE"
65.2,0,"1","0","0","Sunday","August","16",62,27.5,"FALSE"
65.93,60.5,"1","0","0","Sunday","August","17",57.6666666666667,33.6666666666667,"FALSE"
65.93,49.5,"1","0","0","Sunday","August","17",51,34.5,"FALSE"
64.93,48.3333333333333,"1","0","0","Sunday","August","18",41,33.6666666666667,"FALSE"
64.93,44.5,"1","0","0","Sunday","August","18",39,30,"FALSE"
64.24,45.6666666666667,"1","0","0","Sunday","August","19",45.3333333333333,39.3333333333333,"FALSE"
64.24,47,"1","0","0","Sunday","August","19",49,40,"FALSE"
63.73,39.6666666666667,"1","0","0","Sunday","August","20",39.3333333333333,34.6666666666667,"FALSE"
63.73,39,"1","0","0","Sunday","August","20",41,32,"FALSE"
63.24,35,"1","0","0","Sunday","August","21",43,30,"FALSE"
63.24,42,"1","0","0","Sunday","August","21",41,28.5,"FALSE"
63.24,38.6666666666667,"1","0","0","Sunday","August","22",34,35.6666666666667,"FALSE"
63.24,38.5,"1","0","0","Sunday","August","22",23.5,27.5,"FALSE"
63.24,40,"1","0","0","Sunday","August","23",8,20,"FALSE"
63.24,18.5,"1","0","0","Sunday","August","23",0.5,20.5,"FALSE"
62.73,16.3333333333333,"0","0","0","Monday","August","0",0,16,"FALSE"
62.73,11,"0","0","0","Monday","August","0",0,10,"FALSE"
62.53,7,"0","0","0","Monday","August","1",0,6,"FALSE"
62.13,0,"0","0","0","Monday","August","1",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","2",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","2",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","3",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","3",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","4",0,0,"FALSE"
62.13,0,"0","0","0","Monday","August","4",0,0,"FALSE"
61.73,0.5,"0","0","0","Monday","August","5",0,2,"FALSE"
61.73,1.5,"0","0","0","Monday","August","5",0,2,"FALSE"
62,14,"0","0","0","Monday","August","6",0,11.3333333333333,"FALSE"
62,21.5,"0","0","0","Monday","August","6",0.5,15.5,"FALSE"
62,33,"0","0","0","Monday","August","7",3.33333333333333,24,"FALSE"
62,35,"0","0","0","Monday","August","7",9,22,"FALSE"
62.73,38.3333333333333,"0","0","0","Monday","August","8",18.6666666666667,28.3333333333333,"FALSE"
62.73,50,"0","0","0","Monday","August","8",38,27.5,"FALSE"
62.97,65.6666666666667,"0","0","0","Monday","August","9",57.6666666666667,31.3333333333333,"FALSE"
62.97,72.5,"0","0","0","Monday","August","9",55,36.5,"FALSE"
64.315,0,"0","0","0","Monday","August","10",50,35,"FALSE"
64.315,0,"0","0","0","Monday","August","10",0,33,"FALSE"
64.315,0,"0","0","0","Monday","August","11",0,31,"FALSE"
64.315,0,"0","0","0","Monday","August","11",0,31.5,"FALSE"
64.315,0,"0","0","0","Monday","August","12",0,29,"FALSE"
65.66,136.5,"0","0","0","Monday","August","12",0,26.5,"FALSE"
66.87,123,"0","0","0","Monday","August","13",0,31.6666666666667,"FALSE"
66.87,104,"0","0","0","Monday","August","13",0,29,"FALSE"
68.66,112.666666666667,"0","0","0","Monday","August","14",0,25,"FALSE"
68.66,106.5,"0","0","0","Monday","August","14",0,32,"FALSE"
68.91,88.3333333333333,"0","0","0","Monday","August","15",0,36.6666666666667,"FALSE"
68.91,70,"0","0","0","Monday","August","15",0,45.5,"FALSE"
69.43,45.6666666666667,"0","0","0","Monday","August","16",0,45.6666666666667,"FALSE"
69.43,22.5,"0","0","0","Monday","August","16",0,46,"FALSE"
68.5,17.6666666666667,"0","0","0","Monday","August","17",60.5,56.6666666666667,"FALSE"
68.5,9.5,"0","0","0","Monday","August","17",49.5,54,"FALSE"
67.74,12.3333333333333,"0","0","0","Monday","August","18",48.3333333333333,63.6666666666667,"FALSE"
67.74,11.5,"0","0","0","Monday","August","18",44.5,71.5,"FALSE"
65.97,8.66666666666667,"0","0","0","Monday","August","19",45.6666666666667,65.6666666666667,"FALSE"
65.97,6,"0","0","0","Monday","August","19",47,61.5,"FALSE"
64.73,41.6666666666667,"0","0","0","Monday","August","20",39.6666666666667,49.3333333333333,"FALSE"
64.73,66,"0","0","0","Monday","August","20",39,59,"FALSE"
63.97,67.6666666666667,"0","0","0","Monday","August","21",35,56,"FALSE"
63.97,67.5,"0","0","0","Monday","August","21",42,48,"FALSE"
62.73,61.3333333333333,"0","0","0","Monday","August","22",38.6666666666667,43.3333333333333,"FALSE"
62.73,47.5,"0","0","0","Monday","August","22",38.5,33,"FALSE"
62.49,34.6666666666667,"0","0","0","Monday","August","23",40,27.6666666666667,"FALSE"
62.49,32,"0","0","0","Monday","August","23",18.5,25.5,"FALSE"
62.24,27.3333333333333,"0","0","0","Tuesday","August","0",16.3333333333333,18,"FALSE"
62.24,17,"0","0","0","Tuesday","August","0",11,16.5,"FALSE"
61.97,15,"0","0","0","Tuesday","August","1",7,12,"FALSE"
61.385,0,"0","0","0","Tuesday","August","1",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","2",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","2",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","3",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","3",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","4",0,0,"FALSE"
61.385,0,"0","0","0","Tuesday","August","4",0,0,"FALSE"
60.8,0.5,"0","0","0","Tuesday","August","5",0.5,0,"FALSE"
60.8,2.5,"0","0","0","Tuesday","August","5",1.5,0,"FALSE"
60.53,18,"0","0","0","Tuesday","August","6",14,6.33333333333333,"FALSE"
60.53,25,"0","0","0","Tuesday","August","6",21.5,8.5,"FALSE"
60.51,34,"0","0","0","Tuesday","August","7",33,17,"FALSE"
60.51,37,"0","0","0","Tuesday","August","7",35,20.5,"FALSE"
60.73,44,"0","0","0","Tuesday","August","8",38.3333333333333,31.6666666666667,"FALSE"
60.73,54.5,"0","0","0","Tuesday","August","8",50,37,"FALSE"
61,65,"0","0","0","Tuesday","August","9",65.6666666666667,34.3333333333333,"FALSE"
61,61,"0","0","0","Tuesday","August","9",72.5,23.5,"FALSE"
61.97,55.3333333333333,"0","0","0","Tuesday","August","10",0,42.3333333333333,"FALSE"
61.97,67,"0","0","0","Tuesday","August","10",0,34.5,"FALSE"
63.72,75.6666666666667,"0","0","0","Tuesday","August","11",0,30.3333333333333,"FALSE"
63.72,63.5,"0","0","0","Tuesday","August","11",0,24,"FALSE"
65.22,66.6666666666667,"0","0","0","Tuesday","August","12",0,29.3333333333333,"FALSE"
65.22,62,"0","0","0","Tuesday","August","12",136.5,27,"FALSE"
66.4,67,"0","0","0","Tuesday","August","13",123,33,"FALSE"
66.4,62,"0","0","0","Tuesday","August","13",104,27.5,"FALSE"
66.95,65.6666666666667,"0","0","0","Tuesday","August","14",112.666666666667,33,"FALSE"
66.95,77.5,"0","0","0","Tuesday","August","14",106.5,38,"FALSE"
67.18,71,"0","0","0","Tuesday","August","15",88.3333333333333,35.6666666666667,"FALSE"
67.18,70.5,"0","0","0","Tuesday","August","15",70,34.5,"FALSE"
66.46,82,"0","0","0","Tuesday","August","16",45.6666666666667,37.25,"FALSE"
66.46,75,"0","0","0","Tuesday","August","16",22.5,39,"FALSE"
65.69,10.135593220339,"0","0","0","Tuesday","August","17",17.6666666666667,53,"FALSE"
65.69,7.76923076923077,"0","0","0","Tuesday","August","17",9.5,57,"FALSE"
64.97,25.25,"0","0","0","Tuesday","August","18",12.3333333333333,60,"FALSE"
64.97,82.5,"0","0","0","Tuesday","August","18",11.5,71.5,"FALSE"
62.93,81.6666666666667,"0","0","0","Tuesday","August","19",8.66666666666667,61.3333333333333,"FALSE"
62.93,74.5,"0","0","0","Tuesday","August","19",6,59,"FALSE"
61.49,73.3333333333333,"0","0","0","Tuesday","August","20",41.6666666666667,55.3333333333333,"FALSE"
61.49,72,"0","0","0","Tuesday","August","20",66,43.5,"FALSE"
61.04,60.6666666666667,"0","0","0","Tuesday","August","21",67.6666666666667,39,"FALSE"
61.04,74,"0","0","0","Tuesday","August","21",67.5,47,"FALSE"
61,57.3333333333333,"0","0","0","Tuesday","August","22",61.3333333333333,41,"FALSE"
61,57.5,"0","0","0","Tuesday","August","22",47.5,38,"FALSE"
60,52.3333333333333,"0","0","0","Tuesday","August","23",34.6666666666667,34,"FALSE"
60,36,"0","0","0","Tuesday","August","23",32,27,"FALSE"
60,17,"0","1","1","Wednesday","August","0",27.3333333333333,17.3333333333333,"FALSE"
60,12,"0","1","1","Wednesday","August","0",17,9.5,"FALSE"
60.24,8,"0","1","1","Wednesday","August","1",15,6,"FALSE"
60.24,0,"0","1","1","Wednesday","August","1",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","2",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","2",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","3",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","3",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","4",0,0,"FALSE"
60.24,0,"0","1","1","Wednesday","August","4",0,0,"FALSE"
60.24,2,"0","1","1","Wednesday","August","5",0.5,3,"FALSE"
60.24,3.5,"0","1","1","Wednesday","August","5",2.5,5.5,"FALSE"
61.24,19.3333333333333,"0","1","1","Wednesday","August","6",18,10.6666666666667,"FALSE"
61.24,36.5,"0","1","1","Wednesday","August","6",25,10.5,"FALSE"
61,42.3333333333333,"0","1","1","Wednesday","August","7",34,21.6666666666667,"FALSE"
61,41,"0","1","1","Wednesday","August","7",37,20.5,"FALSE"
62.03,47,"0","1","1","Wednesday","August","8",44,33,"FALSE"
62.03,54,"0","1","1","Wednesday","August","8",54.5,28,"FALSE"
63.24,62,"0","1","1","Wednesday","August","9",65,29,"FALSE"
63.24,72.5,"0","1","1","Wednesday","August","9",61,23.5,"FALSE"
63.77,68.6666666666667,"0","1","1","Wednesday","August","10",55.3333333333333,31.3333333333333,"FALSE"
63.77,69,"0","1","1","Wednesday","August","10",67,38.5,"FALSE"
65.54,74.3333333333333,"0","1","1","Wednesday","August","11",75.6666666666667,37.3333333333333,"FALSE"
65.54,70.5,"0","1","1","Wednesday","August","11",63.5,34.5,"FALSE"
66.96,68.3333333333333,"0","1","1","Wednesday","August","12",66.6666666666667,39,"FALSE"
66.96,62,"0","1","1","Wednesday","August","12",62,31,"FALSE"
69.37,59,"0","1","1","Wednesday","August","13",67,33,"FALSE"
69.37,56,"0","1","1","Wednesday","August","13",62,32,"FALSE"
70.91,71.3333333333333,"0","1","1","Wednesday","August","14",65.6666666666667,28.3333333333333,"FALSE"
70.91,79.5,"0","1","1","Wednesday","August","14",77.5,30,"FALSE"
70.23,78.6666666666667,"0","1","1","Wednesday","August","15",71,33,"FALSE"
70.23,77,"0","1","1","Wednesday","August","15",70.5,42.5,"FALSE"
71.07,99.25,"0","1","1","Wednesday","August","16",82,40.6666666666667,"FALSE"
71.07,93.5,"0","1","1","Wednesday","August","16",75,55,"FALSE"
72.65,87.6666666666667,"0","1","1","Wednesday","August","17",10.135593220339,65.6666666666667,"FALSE"
72.65,87.5,"0","1","1","Wednesday","August","17",7.76923076923077,60.5,"FALSE"
70.6,73.6666666666667,"0","1","1","Wednesday","August","18",25.25,58.3333333333333,"FALSE"
70.6,77,"0","1","1","Wednesday","August","18",82.5,54,"FALSE"
68.53,76.3333333333333,"0","1","1","Wednesday","August","19",81.6666666666667,52.6666666666667,"FALSE"
68.53,56,"0","1","1","Wednesday","August","19",74.5,60.5,"FALSE"
67.31,54.6666666666667,"0","1","1","Wednesday","August","20",73.3333333333333,44,"FALSE"
67.31,70,"0","1","1","Wednesday","August","20",72,59,"FALSE"
66.03,73,"0","1","1","Wednesday","August","21",60.6666666666667,53.6666666666667,"FALSE"
66.03,82,"0","1","1","Wednesday","August","21",74,50,"FALSE"
65.61,74.3333333333333,"0","1","1","Wednesday","August","22",57.3333333333333,43,"FALSE"
65.61,66,"0","1","1","Wednesday","August","22",57.5,46,"FALSE"
65.14,66,"0","1","1","Wednesday","August","23",52.3333333333333,29.6666666666667,"FALSE"
65.14,44.5,"0","1","1","Wednesday","August","23",36,29.5,"FALSE"
64.72,32.6666666666667,"0","1","1","Thursday","August","0",17,15,"FALSE"
64.72,11,"0","1","1","Thursday","August","0",12,7,"FALSE"
64.45,6,"0","1","1","Thursday","August","1",8,6,"FALSE"
64.365,0,"0","1","1","Thursday","August","1",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","2",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","2",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","3",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","3",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","4",0,0,"FALSE"
64.365,0,"0","1","1","Thursday","August","4",0,0,"FALSE"
64.28,2,"0","1","1","Thursday","August","5",2,0.5,"FALSE"
64.28,2,"0","1","1","Thursday","August","5",3.5,3,"FALSE"
64.04,15.3333333333333,"0","1","1","Thursday","August","6",19.3333333333333,8.33333333333333,"FALSE"
64.04,28.5,"0","1","1","Thursday","August","6",36.5,12,"FALSE"
64.49,36.3333333333333,"0","1","1","Thursday","August","7",42.3333333333333,22.3333333333333,"FALSE"
64.49,38.5,"0","1","1","Thursday","August","7",41,30,"FALSE"
65.78,48.6666666666667,"0","1","1","Thursday","August","8",47,35.3333333333333,"FALSE"
65.78,50,"0","1","1","Thursday","August","8",54,28.5,"FALSE"
66.57,56,"0","1","1","Thursday","August","9",62,22,"FALSE"
66.57,57,"0","1","1","Thursday","August","9",72.5,20,"FALSE"
70.15,72.6666666666667,"0","1","1","Thursday","August","10",68.6666666666667,32.3333333333333,"FALSE"
70.15,75.5,"0","1","1","Thursday","August","10",69,34,"FALSE"
71.12,69,"0","1","1","Thursday","August","11",74.3333333333333,31.3333333333333,"FALSE"
71.12,67.5,"0","1","1","Thursday","August","11",70.5,32.5,"FALSE"
72.53,65,"0","1","1","Thursday","August","12",68.3333333333333,29.6666666666667,"FALSE"
74.48,0,"0","1","1","Thursday","August","12",62,32,"FALSE"
74.48,0,"0","1","1","Thursday","August","13",59,33,"FALSE"
74.48,0,"0","1","1","Thursday","August","13",56,35.5,"FALSE"
74.48,0,"0","1","1","Thursday","August","14",71.3333333333333,35.3333333333333,"FALSE"
74.48,0,"0","1","1","Thursday","August","14",79.5,30,"FALSE"
74.48,0,"0","1","1","Thursday","August","15",78.6666666666667,40.3333333333333,"FALSE"
74.48,0,"0","1","1","Thursday","August","15",77,52.5,"FALSE"
76.43,76.5,"0","1","1","Thursday","August","16",99.25,41,"FALSE"
76.43,70,"0","1","1","Thursday","August","16",93.5,51.5,"FALSE"
76.3,77.6666666666667,"0","1","1","Thursday","August","17",87.6666666666667,56.3333333333333,"FALSE"
76.3,77,"0","1","1","Thursday","August","17",87.5,56,"FALSE"
77.91,80.3333333333333,"0","1","1","Thursday","August","18",73.6666666666667,51.6666666666667,"FALSE"
77.91,79,"0","1","1","Thursday","August","18",77,58,"FALSE"
76.28,71.3333333333333,"0","1","1","Thursday","August","19",76.3333333333333,46.6666666666667,"FALSE"
76.28,68,"0","1","1","Thursday","August","19",56,51,"FALSE"
73.25,71,"0","1","1","Thursday","August","20",54.6666666666667,41,"FALSE"
72.165,0,"0","1","1","Thursday","August","20",70,38,"FALSE"
72.165,0,"0","1","1","Thursday","August","21",73,39.6666666666667,"FALSE"
71.08,7.5,"0","1","1","Thursday","August","21",82,38,"FALSE"
70.12,80.5,"0","1","1","Thursday","August","22",74.3333333333333,34.6666666666667,"FALSE"
70.12,77.5,"0","1","1","Thursday","August","22",66,26,"FALSE"
69.77,69.6666666666667,"0","1","1","Thursday","August","23",66,28.6666666666667,"FALSE"
69.77,50,"0","1","1","Thursday","August","23",44.5,25,"FALSE"
69.57,35.6666666666667,"0","1","1","Friday","August","0",32.6666666666667,20,"FALSE"
